system:index,A00_2025,A01_2025,A02_2025,A03_2025,A04_2025,A05_2025,A06_2025,A07_2025,A08_2025,A09_2025,A10_2025,A11_2025,A12_2025,A13_2025,A14_2025,A15_2025,A16_2025,A17_2025,A18_2025,A19_2025,A20_2025,A21_2025,A22_2025,A23_2025,A24_2025,A25_2025,A26_2025,A27_2025,A28_2025,A29_2025,A30_2025,A31_2025,A32_2025,A33_2025,A34_2025,A35_2025,A36_2025,A37_2025,A38_2025,A39_2025,A40_2025,A41_2025,A42_2025,A43_2025,A44_2025,A45_2025,A46_2025,A47_2025,A48_2025,A49_2025,A50_2025,A51_2025,A52_2025,A53_2025,A54_2025,A55_2025,A56_2025,A57_2025,A58_2025,A59_2025,A60_2025,A61_2025,A62_2025,A63_2025,Plot,.geo
30_0,0.03254133025759323,-0.12456747404844293,0.14173010380622836,-0.11909265667051133,-0.19986159169550174,-0.11909265667051133,0.029773164167627833,0.13016532103037293,0.05911572472126105,0.012056901191849288,-0.01384083044982699,0.01574778931180315,-0.28444444444444444,0.0629911572472126,-0.07972318339100345,0.06698961937716265,-0.05536332179930796,0.022206843521722412,-0.1085121107266436,0.0629911572472126,-0.2288965782391388,0.24415224913494812,0.2519646289888504,0.0629911572472126,0.019930795847750864,0.0271280276816609,0.14769703960015382,-0.06698961937716265,-0.2288965782391388,0.24415224913494812,-0.0015378700499807767,0.022206843521722412,-0.14173010380622836,-0.04822760476739715,0.13016532103037293,-0.041584006151480196,-0.2519646289888504,0.09356401384083046,0.17937716262975778,-0.1929104190695886,0.07972318339100345,-0.09356401384083046,-0.12456747404844293,0.36472126105344094,-0.15378700499807765,0.044844290657439445,-0.11374086889657825,-0.004982698961937716,-0.04822760476739715,-0.007443291041906958,0.006151480199923107,0.0629911572472126,0.003936947327950788,0.003936947327950788,0.07111111111111111,0.14173010380622836,-2.4605920799692423E-4,-0.05173394848135333,-0.03254133025759323,-0.11909265667051133,-0.012056901191849288,0.004982698961937716,0.024605920799692427,0.07972318339100345,T31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.7061636231977,12.460802616098407]}"
31_0,0.04822760476739715,-0.11374086889657825,0.09842368319876971,-0.007443291041906958,-0.11374086889657825,-0.07111111111111111,0.07111111111111111,0.09842368319876971,0.01384083044982699,0.11374086889657825,0.019930795847750864,0.07111111111111111,-0.34602076124567477,0.1085121107266436,-0.15378700499807765,0.002214532871972318,-0.041584006151480196,0.041584006151480196,-0.13588619761630144,0.0629911572472126,-0.19986159169550174,0.22145328719723184,0.2519646289888504,-0.003014225297962322,-0.041584006151480196,0.05911572472126105,0.07972318339100345,-0.11909265667051133,-0.2069357939254133,0.17279507881584008,0.07111111111111111,0.022206843521722412,-0.16633602460592078,-0.019930795847750864,0.09356401384083046,-0.05536332179930796,-0.17279507881584008,-0.003936947327950788,0.13016532103037293,-0.29287197231833906,0.11374086889657825,-0.14173010380622836,-0.05536332179930796,0.39369473279507883,-0.08421376393694734,-0.003014225297962322,-0.09842368319876971,0.03543252595155709,-0.07535563244905807,-0.05911572472126105,-0.08421376393694734,-0.13016532103037293,0.06698961937716265,0.05911572472126105,0.11374086889657825,0.06698961937716265,-0.03254133025759323,0.029773164167627833,-0.003014225297962322,-0.10340638216070744,-0.019930795847750864,-0.09842368319876971,0.15378700499807765,-0.004982698961937716,T32,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.7692602469544,12.460306329570699]}"
32_0,0.09842368319876971,-0.16633602460592078,0.11374086889657825,0.0271280276816609,-0.07535563244905807,-0.041584006151480196,-0.019930795847750864,0.06698961937716265,-0.017777777777777778,0.12456747404844293,0.06698961937716265,0.11909265667051133,-0.3839138792772011,0.08421376393694734,-0.07972318339100345,-0.05536332179930796,-0.0629911572472126,-0.01384083044982699,-0.17279507881584008,0.07111111111111111,-0.14769703960015382,0.08882737408688965,0.3014225297962323,0.07111111111111111,-0.03543252595155709,-0.03844675124951941,0.11374086889657825,-0.09356401384083046,-0.2288965782391388,0.12456747404844293,0.09842368319876971,-0.03543252595155709,-0.14173010380622836,-0.07535563244905807,0.03844675124951941,0.017777777777777778,-0.1085121107266436,-0.1085121107266436,0.041584006151480196,-0.22145328719723184,0.09842368319876971,-0.07535563244905807,-0.05173394848135333,0.39369473279507883,-0.01384083044982699,-0.010396001537870049,-0.09356401384083046,0.006151480199923107,-0.07972318339100345,0.003936947327950788,-0.05536332179930796,-0.17279507881584008,0.09842368319876971,-0.03254133025759323,0.12456747404844293,0.07535563244905807,-0.09842368319876971,-0.024605920799692427,-0.044844290657439445,-0.09356401384083046,0.024605920799692427,-0.17279507881584008,0.2519646289888504,-0.022206843521722412,T33,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83189216177215,12.459436911120433]}"
33_0,0.04822760476739715,-0.14173010380622836,0.16633602460592078,0.08421376393694734,-0.0271280276816609,0.03543252595155709,0.03844675124951941,0.09842368319876971,-0.05173394848135333,0.06698961937716265,0.03844675124951941,0.08421376393694734,-0.31009611687812383,0.09356401384083046,-0.11374086889657825,-0.012056901191849288,-0.06698961937716265,0.05173394848135333,-0.22145328719723184,0.14173010380622836,-0.16000000000000003,0.14769703960015382,0.2069357939254133,0.041584006151480196,-0.044844290657439445,-0.03844675124951941,0.12456747404844293,-0.13588619761630144,-0.2679584775086506,0.1929104190695886,0.022206843521722412,0.017777777777777778,-0.16000000000000003,-0.024605920799692427,0.03543252595155709,0.019930795847750864,-0.11909265667051133,-0.1085121107266436,-0.0015378700499807767,-0.2679584775086506,0.05173394848135333,-0.16633602460592078,-0.07972318339100345,0.36472126105344094,-0.044844290657439445,0.07535563244905807,-0.0629911572472126,0.0271280276816609,-0.0629911572472126,-0.041584006151480196,-0.11374086889657825,-0.186082276047674,0.007443291041906958,-0.041584006151480196,0.11374086889657825,0.05911572472126105,-0.11374086889657825,0.004982698961937716,-0.017777777777777778,-0.08882737408688965,-0.06698961937716265,-0.06698961937716265,0.2364628988850442,-0.1085121107266436,T34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89444205500011,12.460270907847152]}"
34_0,0.13588619761630144,-0.0629911572472126,0.10340638216070744,-0.022206843521722412,-0.05173394848135333,-0.06698961937716265,-0.010396001537870049,0.07972318339100345,0.01574778931180315,0.10340638216070744,0.004982698961937716,0.05911572472126105,-0.31009611687812383,0.04822760476739715,-0.13016532103037293,-0.03254133025759323,-0.022206843521722412,-0.010396001537870049,-0.186082276047674,0.13016532103037293,-0.2288965782391388,0.21413302575932336,0.2761399461745483,0.010396001537870049,-0.06698961937716265,-0.017777777777777778,0.09842368319876971,-0.07972318339100345,-0.16000000000000003,0.24415224913494812,0.010396001537870049,0.07535563244905807,-0.04822760476739715,-0.0629911572472126,0.13588619761630144,-0.09842368319876971,-0.2364628988850442,-0.05911572472126105,0.1085121107266436,-0.2519646289888504,0.07972318339100345,-0.13588619761630144,-0.17279507881584008,0.36472126105344094,-0.044844290657439445,-0.03543252595155709,-0.08421376393694734,0.008858131487889272,-0.03254133025759323,-0.10340638216070744,0.022206843521722412,-0.11909265667051133,-0.03254133025759323,-0.01574778931180315,0.0629911572472126,-0.003014225297962322,0.041584006151480196,0.03254133025759323,-0.08421376393694734,-0.13588619761630144,-0.15378700499807765,-0.12456747404844293,0.11909265667051133,-0.003936947327950788,T35,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.95734516225315,12.459370510224877]}"
35_0,0.10340638216070744,-0.044844290657439445,0.08882737408688965,0.05536332179930796,0.041584006151480196,-0.15378700499807765,-0.0629911572472126,0.10340638216070744,0.03254133025759323,0.09356401384083046,-0.03254133025759323,-0.01574778931180315,-0.33685505574778934,0.05911572472126105,-0.17279507881584008,-0.13016532103037293,-0.024605920799692427,0.017777777777777778,-0.16633602460592078,-0.09356401384083046,-0.17279507881584008,0.03844675124951941,0.33685505574778934,-0.010396001537870049,-0.05911572472126105,0.05173394848135333,0.05536332179930796,-0.09356401384083046,-0.17937716262975778,0.07111111111111111,0.1085121107266436,0.010396001537870049,0.012056901191849288,-0.0629911572472126,0.03254133025759323,-0.11909265667051133,-0.16633602460592078,-0.09842368319876971,0.017777777777777778,-0.22145328719723184,0.21413302575932336,-0.2364628988850442,-0.15378700499807765,0.31009611687812383,-0.017777777777777778,-0.13016532103037293,-0.186082276047674,0.19986159169550174,-0.006151480199923107,-0.03844675124951941,0.05173394848135333,-0.13016532103037293,0.05173394848135333,0.07535563244905807,0.04822760476739715,-0.05173394848135333,0.03254133025759323,0.07111111111111111,-0.09842368319876971,-0.07972318339100345,-0.08421376393694734,-0.15378700499807765,0.07972318339100345,0.06698961937716265,T36,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.01951546194391,12.459184015649459]}"
36_0,-0.022206843521722412,-0.019930795847750864,0.15378700499807765,-0.186082276047674,-0.16633602460592078,0.15378700499807765,0.09356401384083046,0.002214532871972318,-0.01384083044982699,0.07111111111111111,0.010396001537870049,0.017777777777777778,-0.28444444444444444,0.11909265667051133,0.006151480199923107,0.12456747404844293,-0.03254133025759323,0.16000000000000003,-0.1085121107266436,0.029773164167627833,-0.2288965782391388,0.24415224913494812,0.04822760476739715,0.14173010380622836,0.01384083044982699,0.024605920799692427,0.14173010380622836,-0.1929104190695886,-0.2519646289888504,0.21413302575932336,0.041584006151480196,0.06698961937716265,-0.11909265667051133,0.0629911572472126,0.08882737408688965,0.07972318339100345,-0.15378700499807765,0.08421376393694734,0.13016532103037293,-0.07111111111111111,0.08882737408688965,-0.13016532103037293,-0.15378700499807765,0.29287197231833906,-0.186082276047674,0.12456747404844293,-0.003936947327950788,-0.0629911572472126,-0.13016532103037293,-0.010396001537870049,0.09842368319876971,-0.012056901191849288,-0.03543252595155709,-0.01384083044982699,0.09842368319876971,0.13016532103037293,0.022206843521722412,-0.03844675124951941,-0.0015378700499807767,-0.2364628988850442,-0.09356401384083046,0.12456747404844293,0.11374086889657825,0.008858131487889272,T37,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.64391584788385,12.52320072668614]}"
37_0,0.08882737408688965,-0.13016532103037293,0.08882737408688965,-0.11374086889657825,-0.17279507881584008,-0.03543252595155709,0.04822760476739715,0.08882737408688965,-0.03543252595155709,0.10340638216070744,0.03254133025759323,0.04822760476739715,-0.2761399461745483,0.0629911572472126,-0.024605920799692427,0.07972318339100345,-0.044844290657439445,0.004982698961937716,-0.13588619761630144,0.16000000000000003,-0.21413302575932336,0.17937716262975778,0.21413302575932336,0.041584006151480196,0.07111111111111111,0.06698961937716265,0.17279507881584008,-0.11909265667051133,-0.2069357939254133,0.2679584775086506,0.008858131487889272,0.044844290657439445,-0.09842368319876971,-0.03543252595155709,0.10340638216070744,-0.0271280276816609,-0.1929104190695886,0.05911572472126105,0.1929104190695886,-0.17279507881584008,0.05173394848135333,-0.13016532103037293,-0.186082276047674,0.37425605536332185,-0.12456747404844293,0.05173394848135333,-0.044844290657439445,-0.029773164167627833,-0.08421376393694734,-0.01574778931180315,0.022206843521722412,-0.017777777777777778,-0.029773164167627833,-0.003936947327950788,0.1085121107266436,0.09842368319876971,0.004982698961937716,-0.0629911572472126,-0.022206843521722412,-0.2599000384467512,-0.004982698961937716,0.0629911572472126,0.07111111111111111,0.06698961937716265,T38,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.8324219763789,12.521620567697331]}"
38_0,-0.041584006151480196,-0.029773164167627833,0.2069357939254133,-0.11909265667051133,-0.14769703960015382,0.12456747404844293,0.11374086889657825,0.008858131487889272,0.06698961937716265,0.09356401384083046,0.004982698961937716,0.029773164167627833,-0.2288965782391388,0.07972318339100345,0.022206843521722412,0.05173394848135333,-0.017777777777777778,0.1085121107266436,-0.12456747404844293,0.0629911572472126,-0.2761399461745483,0.2288965782391388,0.07111111111111111,0.07972318339100345,-0.0271280276816609,0.041584006151480196,0.12456747404844293,-0.2069357939254133,-0.22145328719723184,0.22145328719723184,0.05911572472126105,0.06698961937716265,-0.13588619761630144,0.07972318339100345,0.05536332179930796,0.07972318339100345,-0.14769703960015382,0.11374086889657825,0.11374086889657825,-0.13588619761630144,0.11909265667051133,-0.17279507881584008,-0.16633602460592078,0.3014225297962323,-0.13588619761630144,0.10340638216070744,-0.044844290657439445,-0.08421376393694734,-0.1085121107266436,-0.03844675124951941,0.022206843521722412,-0.022206843521722412,-0.03844675124951941,0.05911572472126105,0.13588619761630144,0.1085121107266436,-0.01574778931180315,-0.01574778931180315,-0.004982698961937716,-0.29287197231833906,-0.13588619761630144,0.05173394848135333,0.13016532103037293,0.041584006151480196,T39,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89507619430516,12.52209014571588]}"
39_0,0.07535563244905807,-0.09842368319876971,0.19986159169550174,-0.08882737408688965,-0.08882737408688965,-0.08421376393694734,0.012056901191849288,0.15378700499807765,0.03844675124951941,0.07111111111111111,0.024605920799692427,0.007443291041906958,-0.3014225297962323,0.08882737408688965,-0.07972318339100345,0.012056901191849288,-0.008858131487889272,0.01384083044982699,-0.17279507881584008,-0.01384083044982699,-0.3278123798539023,0.22145328719723184,0.2288965782391388,-0.07972318339100345,-0.03254133025759323,0.006151480199923107,0.10340638216070744,-0.03543252595155709,-0.16000000000000003,0.2519646289888504,9.84236831987697E-4,0.029773164167627833,-0.07972318339100345,-0.019930795847750864,0.05911572472126105,-0.09842368319876971,-0.16633602460592078,0.010396001537870049,0.13588619761630144,-0.16000000000000003,0.13588619761630144,-0.05911572472126105,-0.12456747404844293,0.4444444444444444,-0.08882737408688965,-0.05173394848135333,-0.17937716262975778,0.07535563244905807,-0.019930795847750864,-0.0629911572472126,-0.04822760476739715,-0.03844675124951941,0.0629911572472126,-0.006151480199923107,0.08882737408688965,0.017777777777777778,-0.003014225297962322,0.003936947327950788,-0.09356401384083046,-0.08421376393694734,-0.04822760476739715,-0.13016532103037293,0.09842368319876971,0.007443291041906958,T40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.95780272519929,12.520194601580892]}"
